solar,load,grid
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.084861927,0,1
0.454883874,0,1
0.983295108,0,1
1.221719324,0,1
0.659524684,2.739726027,1
0.587540328,2.739726027,1
0.917524593,2.739726027,1
0.923452607,2.739726027,1
0.809000803,2.739726027,1
0.488193225,0,1
0.391544054,0,1
0.104571006,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.110424658,0,1
0.490596034,0,1
0.985939592,0,1
1.498428147,0,1
1.82997633,2.739726027,1
2.008983301,2.739726027,1
2.129934773,2.739726027,1
2.049856621,2.739726027,1
1.854752687,2.739726027,1
1.433515115,0,1
0.876253903,0,1
0.32982857,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.081333004,0,1
0.292271313,0,1
0.429552129,0,1
0.867088835,0,1
0.766665813,2.739726027,1
1.465520814,2.739726027,1
1.380276854,2.739726027,1
2.047579297,2.739726027,1
1.379142839,2.739726027,1
0.316036817,0,1
0.426384789,0,1
0.099923405,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.120836444,0,1
0.57732955,0,1
0.888428291,0,1
1.160733514,0,1
1.723964568,2.739726027,1
0.891058833,2.739726027,1
2.019405544,2.739726027,1
2.106543401,2.739726027,1
1.829067724,2.739726027,1
1.35702491,0,1
0.816360278,0,1
0.346769073,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.106196968,0,1
0.579193238,0,1
1.138006748,0,1
1.5771492,0,1
1.9869072,2.739726027,1
2.208383942,2.739726027,1
2.264687295,2.739726027,1
2.101417098,2.739726027,1
1.796434599,2.739726027,1
1.463057586,0,1
0.961634967,0,1
0.408029092,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.106542982,0,1
0.610727205,0,1
1.150896868,0,1
1.615408246,0,1
2.003013458,2.739726027,1
2.225661396,2.739726027,1
2.282331909,2.739726027,1
2.166704263,2.739726027,1
1.885575572,2.739726027,1
1.463294613,0,1
0.964318956,0,1
0.409651105,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.085980605,0,1
0.609644315,0,1
1.146827894,0,1
1.625423824,0,1
1.991715142,2.739726027,1
2.211212007,2.739726027,1
2.267673378,2.739726027,1
2.152724281,2.739726027,1
1.875418241,2.739726027,1
1.463171452,0,1
0.962376259,0,1
0.399321813,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.117609383,0,1
0.611022328,0,1
1.148017679,0,1
1.612742847,0,1
1.993035061,2.739726027,1
2.217174878,2.739726027,1
2.271456525,2.739726027,1
2.152115446,2.739726027,1
1.875146357,2.739726027,1
1.461686544,0,1
0.9616675,0,1
0.424992833,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.109257646,0,1
0.607882874,0,1
1.136229041,0,1
1.607544506,0,1
1.973433807,2.739726027,1
2.189133582,2.739726027,1
2.242996945,2.739726027,1
2.12704629,2.739726027,1
1.852531134,2.739726027,1
0.69151644,0,1
0.178932609,0,1
0.414136039,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.117668175,0,1
0.600637265,0,1
1.123415607,0,1
1.594203569,0,1
1.892979199,2.739726027,1
2.119375426,2.739726027,1
2.228382566,2.739726027,1
2.113147641,2.739726027,1
1.842120509,2.739726027,1
1.438000049,0,1
0.945168519,0,1
0.424637292,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.10166184,0,1
0.374861493,0,1
0.813910993,0,1
1.590132272,0,1
1.878943446,2.739726027,1
1.984876198,2.739726027,1
2.205946275,2.739726027,1
2.117009797,2.739726027,1
1.690183486,2.739726027,1
1.121877252,0,1
0.624328408,0,1
0.381719027,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.10229159,0,1
0.400193238,0,1
1.06211376,0,1
0.984133999,0,1
1.30024053,2.739726027,1
1.609700992,2.739726027,1
2.213015275,2.739726027,1
2.100968605,2.739726027,1
1.831591371,2.739726027,1
1.432892336,0,1
0.652476598,0,1
0.230015546,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.067390204,0,1
0.333920782,0,1
0.622594853,0,1
0.894017031,0,1
1.189922767,2.739726027,1
1.905132673,2.739726027,1
2.212255393,2.739726027,1
2.098279968,2.739726027,1
1.831470533,2.739726027,1
1.431546856,0,1
0.94210575,0,1
0.429110607,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.112280212,0,1
0.59483706,0,1
1.111796607,0,1
1.578852546,0,1
1.937591514,2.739726027,1
2.153003137,2.739726027,1
2.211509453,2.739726027,1
2.097815208,2.739726027,1
1.831384553,2.739726027,1
1.431839655,0,1
0.914926584,0,1
0.178932609,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.08848845,0,1
0.505115137,0,1
1.120248268,0,1
1.578146111,0,1
1.949291847,2.739726027,1
2.167898696,2.739726027,1
2.185155236,2.739726027,1
1.978536872,2.739726027,1
1.657664227,2.739726027,1
1.371430147,0,1
0.827426214,0,1
0.298413117,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.088490541,0,1
0.577675796,0,1
1.108629267,0,1
1.597047901,0,1
1.96097359,2.739726027,1
2.178300025,2.739726027,1
2.233013899,2.739726027,1
2.123593123,2.739726027,1
1.85364191,2.739726027,1
1.451705822,0,1
0.960210477,0,1
0.249371639,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.112290902,0,1
0.607336781,0,1
1.148582363,0,1
1.597366261,0,1
1.987267389,2.739726027,1
2.204468339,2.739726027,1
2.2552852,2.739726027,1
2.138709443,2.739726027,1
1.866411192,2.739726027,1
1.110472041,0,1
0.967832542,0,1
0.382588128,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.112281374,0,1
0.601346024,0,1
1.121287006,0,1
1.590220576,0,1
1.95063268,2.739726027,1
2.167473441,2.739726027,1
2.22475279,2.739726027,1
2.111727799,2.739726027,1
1.843468313,2.739726027,1
1.432720375,0,1
0.453805631,0,1
0.432356956,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.097337945,0,1
0.450538368,0,1
1.13833208,0,1
1.605090573,0,1
1.965249383,2.739726027,1
2.18252237,2.739726027,1
2.242948145,2.739726027,1
2.135825607,2.739726027,1
1.874444569,2.739726027,1
1.442408298,0,1
0.380011034,0,1
0.083656804,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.12462726,0,1
0.381172934,0,1
0.79738645,0,1
1.107864737,0,1
0.597734839,2.739726027,1
0.833909617,2.739726027,1
1.1912636,2.739726027,1
1.513293497,2.739726027,1
0.491809058,2.739726027,1
1.063935619,0,1
0.94716234,0,1
0.467969192,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.124598212,0,1
0.424948681,0,1
0.960679885,0,1
0.796954223,0,1
0.736588868,2.739726027,1
0.619759816,2.739726027,1
0.640755351,2.739726027,1
2.071465639,2.739726027,1
1.880607287,2.739726027,1
1.458409985,0,1
0.99412634,0,1
0.442223811,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.125129898,0,1
0.526489451,0,1
1.05853046,0,1
1.523525189,0,1
1.901932801,2.739726027,1
2.188699031,2.739726027,1
2.247821154,2.739726027,1
2.139480944,2.739726027,1
1.87685435,2.739726027,1
1.480841628,0,1
0.992660022,0,1
0.442556114,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.104156672,0,1
0.572417037,0,1
1.070051861,0,1
1.599422824,0,1
1.898969955,2.739726027,1
2.176638508,2.739726027,1
2.233460069,2.739726027,1
2.128161714,2.739726027,1
1.866885247,2.739726027,1
1.474297807,0,1
0.990013214,0,1
0.446873735,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.11468093,0,1
0.604373936,0,1
1.01395765,0,1
1.517669212,0,1
1.868635069,2.739726027,1
2.177997931,2.739726027,1
2.235170386,2.739726027,1
2.132370116,2.739726027,1
1.87338724,2.739726027,1
1.480495382,0,1
0.993250267,0,1
0.449520543,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.123481394,0,1
0.579534836,0,1
1.127242906,0,1
1.593306583,0,1
1.95265671,2.739726027,1
2.170361924,2.739726027,1
2.232344645,2.739726027,1
2.127831734,2.739726027,1
1.867405778,2.739726027,1
1.4772165,0,1
0.992973735,0,1
0.302068454,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.132063652,0,1
0.607896817,0,1
1.113741627,0,1
1.316023781,0,1
1.179140334,2.739726027,1
1.935446646,2.739726027,1
0.99882274,2.739726027,1
1.55880977,2.739726027,1
1.706382697,2.739726027,1
1.333226873,0,1
0.81294894,0,1
0.34109203,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.120602438,0,1
0.492034467,0,1
1.125437314,0,1
1.591222134,0,1
1.950648946,2.739726027,1
2.168742235,2.739726027,1
2.231364001,2.739726027,1
2.127659773,2.739726027,1
1.868093623,2.739726027,1
1.478657256,0,1
0.996036504,0,1
0.134780407,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.12002265,0,1
0.609997532,0,1
1.133328939,0,1
1.53476541,0,1
1.188686505,2.739726027,1
2.095205581,2.739726027,1
2.11579445,2.739726027,1
2.03450095,2.739726027,1
1.755526422,2.739726027,1
1.491486956,0,1
1.006421566,0,1
0.469586557,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.100429297,0,1
0.51445449,0,1
1.095959909,0,1
1.582638016,0,1
1.959140112,2.739726027,1
2.182915092,2.739726027,1
2.244258768,2.739726027,1
2.140933319,2.739726027,1
1.861933229,2.739726027,1
1.44314959,0,1
0.776418802,0,1
0.486599098,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.118950681,0,1
0.605331342,0,1
1.121282359,0,1
1.394163883,0,1
1.553887961,2.739726027,1
1.93033661,2.739726027,1
1.628207737,2.739726027,1
1.568195598,2.739726027,1
1.862755854,2.739726027,1
1.369078461,0,1
0.970365484,0,1
0.451649144,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.107937495,0,1
0.437469316,0,1
1.119007359,0,1
1.477720764,0,1
1.692999932,2.739726027,1
2.018494615,2.739726027,1
1.768618711,2.739726027,1
1.685747351,2.739726027,1
1.743210281,2.739726027,1
1.40350556,0,1
0.930300846,0,1
0.429640433,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.104860783,0,1
0.534975969,0,1
0.911928882,0,1
0.886039425,0,1
1.767598563,2.739726027,1
1.520778457,2.739726027,1
0.820840565,2.739726027,1
1.453346425,2.739726027,1
1.63398238,2.739726027,1
0.900965193,0,1
0.399900439,0,1
0.306058419,0,1
0.023238001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.112886957,0,1
0.522738838,0,1
1.021584362,0,1
0.989734358,0,1
1.880144851,2.739726027,1
1.787006942,2.739726027,1
1.360055145,2.739726027,1
1.562781144,2.739726027,1
1.504925493,2.739726027,1
1.01321171,0,1
0.661609133,0,1
0.226108076,0,1
0.020914201,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.102557897,0,1
0.443571615,0,1
1.109795815,0,1
1.43096823,0,1
1.503266299,2.739726027,1
0.730837462,2.739726027,1
1.447627553,2.739726027,1
1.109628501,2.739726027,1
1.86955297,2.739726027,1
1.161574729,0,1
0.745542469,0,1
0.462835918,0,1
0.041828402,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.109318762,0,1
0.442546819,0,1
0.704243894,0,1
1.356436988,0,1
1.87745389,2.739726027,1
1.504944083,2.739726027,1
1.881146409,2.739726027,1
1.878371791,2.739726027,1
1.276382074,2.739726027,1
1.120736266,0,1
0.937927558,0,1
0.29218998,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.100490412,0,1
0.4896456,0,1
0.679039958,0,1
1.181048174,0,1
1.805629876,2.739726027,1
1.192330224,2.739726027,1
1.057826349,2.739726027,1
1.217364523,2.739726027,1
0.58307166,2.739726027,1
0.91125498,0,1
0.533137843,0,1
0.294037401,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.09071558,0,1
0.357551506,0,1
0.67528702,0,1
1.424635874,0,1
1.452909551,2.739726027,1
1.551259743,2.739726027,1
1.598233039,2.739726027,1
1.833952352,2.739726027,1
1.11124819,2.739726027,1
0.979593294,0,1
0.768980318,0,1
0.206818211,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.060418803,0,1
0.255618013,0,1
0.650403769,0,1
0.995581039,0,1
1.409103594,2.739726027,1
0.35280863,2.739726027,1
0.714900841,2.739726027,1
1.329783001,2.739726027,1
1.240700123,2.739726027,1
0.531204441,0,1
0.561911136,0,1
0.393226485,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.079886671,0,1
0.225408612,0,1
0.624518959,0,1
0.710343869,0,1
0.803010047,2.739726027,1
0.70872418,2.739726027,1
0.97170864,2.739726027,1
0.734504419,2.739726027,1
0.810764568,2.739726027,1
0.501136792,0,1
0.471357293,0,1
0.141751807,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.085986182,0,1
0.544294407,0,1
0.816829686,0,1
0.697925481,0,1
0.756815224,2.739726027,1
1.504030829,2.739726027,1
0.756424825,2.739726027,1
0.661406962,2.739726027,1
1.034774252,2.739726027,1
0.545584117,0,1
0.374227096,0,1
0.282734437,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.103342877,0,1
0.308644808,0,1
0.540248671,0,1
0.826926597,0,1
0.870648897,2.739726027,1
1.878618114,2.739726027,1
1.586760438,2.739726027,1
1.682384813,2.739726027,1
1.491298729,2.739726027,1
1.457022677,0,1
1.001483491,0,1
0.508410286,0,1
0.020914201,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.082747269,0,1
0.527107582,0,1
0.923180722,0,1
1.4347049,0,1
0.97866145,2.739726027,1
1.643930568,2.739726027,1
1.437507403,2.739726027,1
1.264533017,2.739726027,1
1.234177216,2.739726027,1
0.684291746,0,1
0.915126431,0,1
0.146399408,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.10000195,0,1
0.346216009,0,1
0.9204154,0,1
1.333073502,0,1
1.857866579,2.739726027,1
1.673758867,2.739726027,1
2.046064179,2.739726027,1
0.750052966,2.739726027,1
1.606626605,2.739726027,1
1.230775173,0,1
0.673992664,0,1
0.246703916,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.107927038,0,1
0.54940212,0,1
1.030145242,0,1
1.471239686,0,1
1.511862036,2.739726027,1
1.770296495,2.739726027,1
2.095398456,2.739726027,1
1.988819687,2.739726027,1
1.593508753,2.739726027,1
1.08306979,0,1
0.994235559,0,1
0.323723947,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.104906795,0,1
0.576964713,0,1
1.094725971,0,1
1.56247905,0,1
1.92776881,2.739726027,1
2.07326426,2.739726027,1
1.905811223,2.739726027,1
2.118385487,2.739726027,1
1.741437221,2.739726027,1
0.642407572,0,1
0.384758558,0,1
0.336267821,0,1
0.030209402,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.093394224,0,1
0.531824896,0,1
1.025897335,0,1
1.483009734,0,1
1.678782922,2.739726027,1
1.911483619,2.739726027,1
1.923911302,2.739726027,1
1.76872793,2.739726027,1
1.549286837,2.739726027,1
0.368141063,0,1
0.407013591,0,1
0.314709927,0,1
0.025561801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.082541148,0,1
0.494335029,0,1
1.089146527,0,1
1.532873837,0,1
1.871456162,2.739726027,1
1.787848157,2.739726027,1
1.910647051,2.739726027,1
1.791192106,2.739726027,1
1.665197987,2.739726027,1
1.002989314,0,1
0.724323851,0,1
0.225408612,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.092133795,0,1
0.502561281,0,1
0.967976617,0,1
1.385026701,0,1
1.755884287,2.739726027,1
0.65427522,2.739726027,1
2.006245864,2.739726027,1
1.790016263,2.739726027,1
1.490155419,2.739726027,1
0.627017044,0,1
0.433818626,0,1
0.19055161,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.069714004,0,1
0.491683573,0,1
1.061358525,0,1
0.972831036,0,1
1.208136712,2.739726027,1
1.625279748,2.739726027,1
1.92726687,2.739726027,1
1.881095285,2.739726027,1
1.630017977,2.739726027,1
1.422728035,0,1
0.487435666,0,1
0.423561372,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.069714004,0,1
0.51596496,0,1
0.809572458,0,1
1.293959298,0,1
1.762432755,2.739726027,1
1.076934957,2.739726027,1
1.141106698,2.739726027,1
1.979287459,2.739726027,1
1.537491227,2.739726027,1
0.551049694,0,1
0.327655817,0,1
0.349727271,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.051123603,0,1
0.302061483,0,1
0.790075775,0,1
1.515826439,0,1
1.725370467,2.739726027,1
2.072992375,2.739726027,1
1.398330457,2.739726027,1
1.582187199,2.739726027,1
0.535168844,2.739726027,1
0.931857792,0,1
0.574857027,0,1
0.2576769,0,1
0.039504602,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.074193361,0,1
0.470179126,0,1
0.629343168,0,1
1.327549829,0,1
1.612680104,2.739726027,1
1.574014394,2.739726027,1
1.025042177,2.739726027,1
1.088031103,2.739726027,1
0.958881264,2.739726027,1
1.021403106,0,1
0.332303418,0,1
0.353759064,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.071319517,0,1
0.43926329,0,1
0.773616299,0,1
1.485391629,0,1
1.91359363,2.739726027,1
2.147730435,2.739726027,1
1.539220135,2.739726027,1
2.133353083,2.739726027,1
1.891069035,2.739726027,1
1.333094416,0,1
0.865187966,0,1
0.499517103,0,1
0.027885601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.078414079,0,1
0.510587687,0,1
0.962759686,0,1
0.943128223,0,1
1.48624214,2.739726027,1
1.843598446,2.739726027,1
1.80158414,2.739726027,1
1.167625905,2.739726027,1
0.846369833,2.739726027,1
0.957598526,0,1
0.512911487,0,1
0.29818306,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.060418803,0,1
0.260240052,0,1
0.532868282,0,1
0.758351256,0,1
1.193726828,2.739726027,1
1.402308803,2.739726027,1
1.844339738,2.739726027,1
1.630354928,2.739726027,1
1.514413568,2.739726027,1
0.939791246,0,1
0.751907358,0,1
0.420403328,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.087692083,0,1
0.519294966,0,1
1.069724206,0,1
1.359785584,0,1
1.275722115,2.739726027,1
1.788038709,2.739726027,1
2.223409633,2.739726027,1
1.920939162,2.739726027,1
1.367958389,2.739726027,1
0.961263159,0,1
0.872645041,0,1
0.249887522,0,1
0.027885601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.065066403,0,1
0.37682278,0,1
0.960036192,0,1
1.541862295,0,1
1.789230818,2.739726027,1
2.123023792,2.739726027,1
1.531063596,2.739726027,1
1.943412633,2.739726027,1
1.892888571,2.739726027,1
0.91346259,0,1
1.039651908,0,1
0.453136376,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.081596988,0,1
0.548021783,0,1
1.066989093,0,1
1.015949147,0,1
1.881072047,2.739726027,1
1.928953948,2.739726027,1
2.165542363,2.739726027,1
1.888150342,2.739726027,1
1.760799124,2.739726027,1
1.514950366,0,1
0.709746652,0,1
0.520628827,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.07227762,0,1
0.348467771,0,1
0.812474884,0,1
1.192434795,0,1
1.581917638,2.739726027,1
1.290125028,2.739726027,1
1.872550672,2.739726027,1
1.529969086,2.739726027,1
1.603124638,2.739726027,1
0.897386541,0,1
0.969006061,0,1
0.49255035,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.080446939,0,1
0.527370171,0,1
0.987668499,0,1
1.531388928,0,1
1.656906668,2.739726027,1
1.951369324,2.739726027,1
2.226133127,2.739726027,1
1.552031245,2.739726027,1
1.150687726,2.739726027,1
0.783954886,0,1
0.204494411,0,1
0.151047008,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.077597728,0,1
0.424160913,0,1
1.060161768,0,1
1.111259809,0,1
1.9067268,2.739726027,1
1.681378607,2.739726027,1
1.318164,2.739726027,1
0.973156368,2.739726027,1
1.105733812,2.739726027,1
1.274669434,0,1
0.845849302,0,1
0.364615858,0,1
0.030209402,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.066572226,0,1
0.523071141,0,1
1.059541313,0,1
1.535776263,0,1
1.906826724,2.739726027,1
2.14636404,2.739726027,1
2.225340711,2.739726027,1
2.138990623,2.739726027,1
1.670184862,2.739726027,1
1.257103828,0,1
0.955816171,0,1
0.19519921,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.073868958,0,1
0.466391332,0,1
0.809821105,0,1
0.909670148,0,1
1.698335377,2.739726027,1
1.610268,2.739726027,1
1.999481282,2.739726027,1
2.018162311,2.739726027,1
1.795189042,2.739726027,1
0.839628489,0,1
0.551100818,0,1
0.428538952,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.06091354,0,1
0.420298757,0,1
1.046318891,0,1
0.782047046,0,1
0.851493812,2.739726027,1
1.629513712,2.739726027,1
1.002496668,2.739726027,1
0.771889715,2.739726027,1
0.765555036,2.739726027,1
0.910843667,0,1
0.819102362,0,1
0.209142011,0,1
0.030209402,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053447403,0,1
0.376629905,0,1
0.628055783,0,1
0.796196665,0,1
1.215998128,2.739726027,1
1.727896438,2.739726027,1
1.831168439,2.739726027,1
1.565339648,2.739726027,1
1.44743003,2.739726027,1
0.699538198,0,1
